File,Function Name,Line Start,Line End,Function Type
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_06.c,good1,49,70,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_14.c,CWE758_Undefined_Behavior__struct_pointer_alloca_use_14_good,86,90,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_14.c,CWE758_Undefined_Behavior__struct_pointer_alloca_use_14_bad,20,31,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_14.c,good2,65,84,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_14.c,good1,38,62,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_char_01.cpp,bad,27,39,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_char_01.cpp,goodB2G,60,73,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_char_01.cpp,goodG2B,46,57,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_char_01.cpp,good,75,79,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51b.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51b_badSink,30,34,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51b.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51b_goodB2GSink,40,47,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_01.c,CWE563_Unused_Variable__unused_value_int_01_good,60,64,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_01.c,CWE563_Unused_Variable__unused_value_int_01_bad,24,32,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_01.c,goodB2G,51,58,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_01.c,goodG2B,39,48,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_06.c,goodG2B2,132,150,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_06.c,goodB2G1,55,80,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_06.c,CWE416_Use_After_Free__malloc_free_wchar_t_06_good,152,158,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_06.c,CWE416_Use_After_Free__malloc_free_wchar_t_06_bad,29,48,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_06.c,goodB2G2,83,103,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_06.c,goodG2B1,106,129,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_malloc_use_18.c,CWE758_Undefined_Behavior__struct_pointer_malloc_use_18_good,59,62,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_malloc_use_18.c,CWE758_Undefined_Behavior__struct_pointer_malloc_use_18_bad,20,31,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_malloc_use_18.c,good1,38,57,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_18.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_18_good,60,63,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_18.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_18_bad,23,37,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_18.c,goodB2G,44,58,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_74a.cpp,bad,39,52,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_74a.cpp,goodB2G,61,73,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_74a.cpp,good,75,78,GOOD
CWE571_Expression_Always_True/CWE571_Expression_Always_True__unsigned_int_01.c,CWE571_Expression_Always_True__unsigned_int_01_good,38,41,GOOD
CWE571_Expression_Always_True/CWE571_Expression_Always_True__unsigned_int_01.c,CWE571_Expression_Always_True__unsigned_int_01_bad,10,20,BAD
CWE571_Expression_Always_True/CWE571_Expression_Always_True__unsigned_int_01.c,good1,27,36,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_13.c,good2,60,75,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_13.c,CWE758_Undefined_Behavior__int_alloca_use_13_bad,20,30,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_13.c,good1,37,57,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_13.c,CWE758_Undefined_Behavior__int_alloca_use_13_good,77,81,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputc_02.c,CWE252_Unchecked_Return_Value__wchar_t_fputc_02_bad,24,31,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputc_02.c,CWE252_Unchecked_Return_Value__wchar_t_fputc_02_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputc_02.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputc_02.c,good1,38,53,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_char_81.h,CWE563_Unused_Variable__unused_uninit_variable_char_81_bad,33,33,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_char_81.h,CWE563_Unused_Variable__unused_uninit_variable_char_81_base,24,24,OTHER
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_char_81.h,CWE563_Unused_Variable__unused_uninit_variable_char_81_goodB2G,43,43,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_09.c,goodG2B2,111,128,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_09.c,goodB2G1,47,66,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_09.c,CWE563_Unused_Variable__unused_value_struct_09_bad,24,40,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_09.c,CWE563_Unused_Variable__unused_value_struct_09_good,130,136,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_09.c,goodB2G2,69,83,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_09.c,goodG2B1,86,108,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_17.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_17_bad,23,39,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_17.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_17_good,64,67,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_17.c,goodB2G,46,62,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_case_10.c,CWE398_Poor_Code_Quality__empty_case_10_good,84,88,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_case_10.c,CWE398_Poor_Code_Quality__empty_case_10_bad,20,35,BAD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_case_10.c,good2,66,82,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_case_10.c,good1,42,63,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_18.c,CWE758_Undefined_Behavior__struct_pointer_alloca_use_18_good,57,60,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_18.c,good1,37,55,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_18.c,CWE758_Undefined_Behavior__struct_pointer_alloca_use_18_bad,20,30,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_05.c,goodG2B2,125,141,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_05.c,goodB2G1,50,75,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_05.c,CWE476_NULL_Pointer_Dereference__int_05_bad,30,43,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_05.c,CWE476_NULL_Pointer_Dereference__int_05_good,143,149,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_05.c,goodB2G2,78,98,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_05.c,goodG2B1,101,122,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_61b.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_61b_badSource,23,34,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_61b.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_61b_goodB2GSource,41,52,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_10.c,CWE758_Undefined_Behavior__int_alloca_use_10_good,77,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_10.c,CWE758_Undefined_Behavior__int_alloca_use_10_bad,20,30,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_10.c,good2,60,75,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_10.c,good1,37,57,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_15.cpp,goodG2B2,165,197,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_15.cpp,goodB2G1,58,91,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_15.cpp,bad,24,51,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_15.cpp,good,199,205,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_15.cpp,goodB2G2,94,127,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_15.cpp,goodG2B1,130,162,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51_good,61,64,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51_bad,33,41,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_51a.c,goodB2G,51,59,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_04.c,goodG2B2,125,141,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_04.c,goodB2G1,50,75,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_04.c,CWE476_NULL_Pointer_Dereference__int_04_bad,30,43,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_04.c,CWE476_NULL_Pointer_Dereference__int_04_good,143,149,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_04.c,goodB2G2,78,98,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_04.c,goodG2B1,101,122,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__class_new_use_01.cpp,bad,23,32,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__class_new_use_01.cpp,good1,38,53,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__class_new_use_01.cpp,good,55,58,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_31.c,CWE404_Improper_Resource_Shutdown__fopen_w32_close_31_bad,21,37,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_31.c,CWE404_Improper_Resource_Shutdown__fopen_w32_close_31_good,62,65,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_31.c,goodB2G,44,60,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_82a.cpp,bad,25,33,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_82a.cpp,goodB2G,40,48,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_82a.cpp,good,50,53,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_09.c,CWE252_Unchecked_Return_Value__char_scanf_09_good,86,90,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_09.c,good2,68,84,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_09.c,good1,44,65,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_09.c,CWE252_Unchecked_Return_Value__char_scanf_09_bad,24,37,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_08.c,goodB2G1,54,70,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_08.c,staticReturnsFalse,29,32,OTHER
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_08.c,CWE563_Unused_Variable__unused_uninit_variable_long_08_good,86,90,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_08.c,staticReturnsTrue,24,27,OTHER
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_08.c,CWE563_Unused_Variable__unused_uninit_variable_long_08_bad,36,47,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_08.c,goodB2G2,73,84,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_62b.cpp,goodB2GSource,43,53,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_62b.cpp,badSource,26,36,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_09.c,goodG2B2,127,145,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_09.c,goodB2G1,50,75,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_09.c,CWE416_Use_After_Free__malloc_free_wchar_t_09_good,147,153,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_09.c,CWE416_Use_After_Free__malloc_free_wchar_t_09_bad,24,43,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_09.c,goodB2G2,78,98,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_09.c,goodG2B1,101,124,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_81_bad.cpp,action,25,30,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_02.cpp,bad,23,34,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_02.cpp,good2,65,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_02.cpp,good1,41,62,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_02.cpp,good,83,87,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,goodG2B2,124,141,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,CWE563_Unused_Variable__unused_value_struct_08_good,143,149,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,goodB2G1,60,79,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,staticReturnsFalse,30,33,OTHER
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,CWE563_Unused_Variable__unused_value_struct_08_bad,37,53,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,staticReturnsTrue,25,28,OTHER
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,goodB2G2,82,96,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_08.c,goodG2B1,99,121,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_16.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_16_good,64,67,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_16.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_16_bad,23,39,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_16.c,goodB2G,46,62,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_17.c,CWE758_Undefined_Behavior__struct_pointer_alloca_use_17_bad,20,32,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_17.c,CWE758_Undefined_Behavior__struct_pointer_alloca_use_17_good,61,64,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_alloca_use_17.c,good1,39,59,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputc_01.c,CWE252_Unchecked_Return_Value__wchar_t_fputc_01_bad,24,28,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputc_01.c,CWE252_Unchecked_Return_Value__wchar_t_fputc_01_good,43,46,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputc_01.c,good1,34,41,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_62a.cpp,bad,30,39,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_62a.cpp,goodB2G,62,72,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_62a.cpp,goodG2B,48,57,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_62a.cpp,good,74,78,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_67a.c,goodB2G,62,70,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_67a.c,goodG2B,49,57,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_67a.c,CWE476_NULL_Pointer_Dereference__wchar_t_67_bad,32,40,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_67a.c,CWE476_NULL_Pointer_Dereference__wchar_t_67_good,72,76,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_03.c,goodG2B2,119,135,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_03.c,CWE476_NULL_Pointer_Dereference__int_03_good,137,143,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_03.c,goodB2G1,44,69,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_03.c,CWE476_NULL_Pointer_Dereference__int_03_bad,24,37,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_03.c,goodB2G2,72,92,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_03.c,goodG2B1,95,116,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_11.c,CWE758_Undefined_Behavior__int_alloca_use_11_bad,20,30,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_11.c,CWE758_Undefined_Behavior__int_alloca_use_11_good,77,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_11.c,good2,60,75,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_11.c,good1,37,57,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_63b.c,CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_63b_badSink,32,40,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_63b.c,CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_63b_goodB2GSink,47,55,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_09.c,CWE563_Unused_Variable__unused_uninit_variable_long_09_good,73,77,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_09.c,goodB2G1,41,57,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_09.c,goodB2G2,60,71,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_long_09.c,CWE563_Unused_Variable__unused_uninit_variable_long_09_bad,23,34,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_08.c,CWE252_Unchecked_Return_Value__char_scanf_08_bad,37,50,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_08.c,staticReturnsFalse,30,33,OTHER
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_08.c,CWE252_Unchecked_Return_Value__char_scanf_08_good,99,103,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_08.c,good2,81,97,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_08.c,staticReturnsTrue,25,28,OTHER
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_scanf_08.c,good1,57,78,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,goodG2B2,140,158,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,goodB2G1,63,88,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,staticReturnsFalse,30,33,OTHER
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,CWE416_Use_After_Free__malloc_free_wchar_t_08_bad,37,56,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,CWE416_Use_After_Free__malloc_free_wchar_t_08_good,160,166,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,staticReturnsTrue,25,28,OTHER
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,goodB2G2,91,111,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_08.c,goodG2B1,114,137,GOOD
